timestamp,user,event_type,bytes,app,command,host,session_id
2025-09-07T21:22:58.372738,user12,read,64552590,fileshare,,host3,user12_4_197
2025-09-08T22:22:58.372738,user12,login,0,auth_service,,host4,user12_5_489
2025-09-09T00:22:58.372738,user12,read,51038917,fileshare,,host5,user12_5_241
2025-09-08T13:22:58.372738,user12,read,2387835608,fileshare,powershell,host2,user12_5_796
2025-09-10T03:22:58.372738,user12,login,0,auth_service,,host3,user12_6_177
2025-09-10T03:22:58.372738,user12,read,58557413,fileshare,,host5,user12_6_307
2025-09-10T21:22:58.372738,user12,login,0,auth_service,,host5,user12_7_128
2025-09-11T03:22:58.372738,user12,read,8242219,fileshare,,host5,user12_7_351
2025-09-11T20:22:58.372738,user12,login,0,auth_service,,host2,user12_8_426
2025-09-11T21:22:58.372738,user12,read,49382247,fileshare,,host2,user12_8_647
2025-09-13T04:22:58.372738,user12,login,0,auth_service,,host4,user12_9_800
2025-09-12T21:22:58.372738,user12,read,90068145,fileshare,,host3,user12_9_286
2025-09-14T05:22:58.372738,user12,login,0,auth_service,,host4,user12_10_961
2025-09-14T05:22:58.372738,user12,read,48717233,fileshare,,host5,user12_10_588
2025-09-15T01:22:58.372738,user12,login,0,auth_service,,host4,user12_11_613
2025-09-14T23:22:58.372738,user12,read,56575248,fileshare,,host2,user12_11_593
2025-09-15T20:22:58.372738,user12,login,0,auth_service,,host1,user12_12_724
2025-09-16T03:22:58.372738,user12,read,28074498,fileshare,,host5,user12_12_914
2025-09-16T20:22:58.372738,user12,login,0,auth_service,,host3,user12_13_939
2025-09-17T02:22:58.372738,user12,read,21198982,fileshare,,host2,user12_13_266
2025-09-04T04:22:58.372738,user13,login,0,auth_service,,host3,user13_0_84
2025-09-04T02:22:58.372738,user13,read,51182842,fileshare,,host4,user13_0_628
2025-09-05T00:22:58.372738,user13,login,0,auth_service,,host4,user13_1_739
2025-09-05T03:22:58.372738,user13,read,72522340,fileshare,,host2,user13_1_363
2025-09-05T10:22:58.372738,user13,read,2850538602,fileshare,tar,host5,user13_1_123
2025-09-05T23:22:58.372738,user13,login,0,auth_service,,host3,user13_2_50
2025-09-06T00:22:58.372738,user13,read,34920708,fileshare,,host5,user13_2_563
2025-09-07T03:22:58.372738,user13,login,0,auth_service,,host2,user13_3_419
2025-09-06T22:22:58.372738,user13,read,44386498,fileshare,,host2,user13_3_944
2025-09-08T02:22:58.372738,user13,login,0,auth_service,,host4,user13_4_585
2025-09-08T04:22:58.372738,user13,read,39193556,fileshare,,host1,user13_4_937
2025-09-09T01:22:58.372738,user13,login,0,auth_service,,host1,user13_5_171
2025-09-09T04:22:58.372738,user13,read,60270814,fileshare,,host5,user13_5_361
2025-09-09T09:22:58.372738,user13,read,4518389365,fileshare,scp,host5,user13_5_725
2025-09-10T05:22:58.372738,user13,login,0,auth_service,,host1,user13_6_782
2025-09-10T04:22:58.372738,user13,read,21947894,fileshare,,host1,user13_6_153
2025-09-10T23:22:58.372738,user13,login,0,auth_service,,host4,user13_7_166
2025-09-11T05:22:58.372738,user13,read,84991534,fileshare,,host2,user13_7_914
2025-09-11T20:22:58.372738,user13,login,0,auth_service,,host3,user13_8_107
2025-09-11T21:22:58.372738,user13,read,42917847,fileshare,,host5,user13_8_654
2025-09-13T04:22:58.372738,user13,login,0,auth_service,,host5,user13_9_508
2025-09-13T05:22:58.372738,user13,read,59070756,fileshare,,host1,user13_9_769
2025-09-14T05:22:58.372738,user13,login,0,auth_service,,host5,user13_10_166
2025-09-14T00:22:58.372738,user13,read,70852176,fileshare,,host2,user13_10_101
2025-09-15T03:22:58.372738,user13,login,0,auth_service,,host5,user13_11_352
2025-09-15T00:22:58.372738,user13,read,39602932,fileshare,,host3,user13_11_72
2025-09-15T23:22:58.372738,user13,login,0,auth_service,,host5,user13_12_560
2025-09-16T01:22:58.372738,user13,read,59867666,fileshare,,host2,user13_12_66
2025-09-17T01:22:58.372738,user13,login,0,auth_service,,host2,user13_13_726
2025-09-16T22:22:58.372738,user13,read,69308159,fileshare,,host1,user13_13_802
2025-09-04T05:22:58.372738,user14,login,0,auth_service,,host4,user14_0_452
2025-09-04T05:22:58.372738,user14,read,60775119,fileshare,,host2,user14_0_445
2025-09-04T03:22:58.372738,user14,app_use,0,dropbox,,host4,user14_0_647
2025-09-04T23:22:58.372738,user14,login,0,auth_service,,host3,user14_1_655
2025-09-05T03:22:58.372738,user14,read,31586528,fileshare,,host4,user14_1_626
2025-09-05T20:22:58.372738,user14,login,0,auth_service,,host1,user14_2_285
2025-09-05T22:22:58.372738,user14,read,96386590,fileshare,,host1,user14_2_783
2025-09-06T23:22:58.372738,user14,login,0,auth_service,,host1,user14_3_662
2025-09-06T22:22:58.372738,user14,read,57866356,fileshare,,host5,user14_3_577
2025-09-07T20:22:58.372738,user14,login,0,auth_service,,host3,user14_4_834
2025-09-08T00:22:58.372738,user14,read,27932667,fileshare,,host2,user14_4_310
2025-09-09T00:22:58.372738,user14,login,0,auth_service,,host4,user14_5_489
2025-09-08T21:22:58.372738,user14,read,6942188,fileshare,,host2,user14_5_677
2025-09-10T01:22:58.372738,user14,login,0,auth_service,,host3,user14_6_847
2025-09-10T01:22:58.372738,user14,read,61562341,fileshare,,host3,user14_6_577
2025-09-10T21:22:58.372738,user14,login,0,auth_service,,host2,user14_7_536
2025-09-10T22:22:58.372738,user14,read,39551957,fileshare,,host1,user14_7_252
2025-09-12T01:22:58.372738,user14,login,0,auth_service,,host5,user14_8_435
2025-09-12T05:22:58.372738,user14,read,0,fileshare,,host5,user14_8_116
2025-09-12T23:22:58.372738,user14,login,0,auth_service,,host5,user14_9_955
2025-09-13T00:22:58.372738,user14,read,51279135,fileshare,,host2,user14_9_988
2025-09-13T21:22:58.372738,user14,login,0,auth_service,,host4,user14_10_662
2025-09-13T22:22:58.372738,user14,read,45731142,fileshare,,host3,user14_10_689
2025-09-14T02:22:58.372738,user14,login_fail,0,auth_service,,host1,user14_10_982
2025-09-15T04:22:58.372738,user14,login,0,auth_service,,host4,user14_11_189
2025-09-14T23:22:58.372738,user14,read,79814522,fileshare,,host4,user14_11_608
2025-09-16T02:22:58.372738,user14,login,0,auth_service,,host4,user14_12_819
2025-09-16T02:22:58.372738,user14,read,59812724,fileshare,,host2,user14_12_62
2025-09-16T22:22:58.372738,user14,login,0,auth_service,,host3,user14_13_91
2025-09-17T02:22:58.372738,user14,read,29441944,fileshare,,host5,user14_13_597
2025-09-04T00:22:58.372738,user15,login,0,auth_service,,host5,user15_0_649
2025-09-04T01:22:58.372738,user15,read,30130875,fileshare,,host1,user15_0_12
2025-09-04T05:22:58.372738,user15,login_fail,0,auth_service,,host5,user15_0_212
2025-09-04T23:22:58.372738,user15,login,0,auth_service,,host1,user15_1_994
2025-09-04T21:22:58.372738,user15,read,61587984,fileshare,,host4,user15_1_394
2025-09-06T05:22:58.372738,user15,login,0,auth_service,,host4,user15_2_545
2025-09-06T04:22:58.372738,user15,read,73364354,fileshare,,host3,user15_2_744
2025-09-07T05:22:58.372738,user15,login,0,auth_service,,host5,user15_3_624
2025-09-07T05:22:58.372738,user15,read,32741893,fileshare,,host1,user15_3_119
2025-09-07T20:22:58.372738,user15,login,0,auth_service,,host2,user15_4_241
2025-09-07T22:22:58.372738,user15,read,93146164,fileshare,,host3,user15_4_725
2025-09-09T03:22:58.372738,user15,login,0,auth_service,,host5,user15_5_466
2025-09-09T01:22:58.372738,user15,read,37885701,fileshare,,host4,user15_5_448
2025-09-08T19:22:58.372738,user15,read,1364178936,fileshare,scp,host3,user15_5_384
2025-09-10T03:22:58.372738,user15,login,0,auth_service,,host3,user15_6_663
2025-09-10T04:22:58.372738,user15,read,50200466,fileshare,,host2,user15_6_926
2025-09-11T02:22:58.372738,user15,login,0,auth_service,,host3,user15_7_539
2025-09-10T23:22:58.372738,user15,read,39148020,fileshare,,host3,user15_7_441
2025-09-11T09:22:58.372738,user15,login_fail,0,auth_service,,host2,user15_7_549
2025-09-11T20:22:58.372738,user15,login,0,auth_service,,host1,user15_8_328
2025-09-11T21:22:58.372738,user15,read,24948219,fileshare,,host4,user15_8_381
2025-09-13T02:22:58.372738,user15,login,0,auth_service,,host2,user15_9_777
2025-09-13T01:22:58.372738,user15,read,39950750,fileshare,,host4,user15_9_651
2025-09-13T21:22:58.372738,user15,login,0,auth_service,,host3,user15_10_521
2025-09-14T03:22:58.372738,user15,read,61136416,fileshare,,host1,user15_10_664
2025-09-14T21:22:58.372738,user15,login,0,auth_service,,host4,user15_11_413
2025-09-15T00:22:58.372738,user15,read,45792596,fileshare,,host5,user15_11_171
2025-09-15T22:22:58.372738,user15,login,0,auth_service,,host2,user15_12_543
2025-09-16T05:22:58.372738,user15,read,64923748,fileshare,,host2,user15_12_148
2025-09-17T03:22:58.372738,user15,login,0,auth_service,,host4,user15_13_735
2025-09-17T02:22:58.372738,user15,read,42796128,fileshare,,host3,user15_13_344
2025-09-17T05:22:58.372738,user15,read,1463614721,fileshare,net user,host5,user15_13_212
2025-09-03T21:22:58.372738,user16,login,0,auth_service,,host3,user16_0_406
2025-09-04T01:22:58.372738,user16,read,59888868,fileshare,,host5,user16_0_352
2025-09-05T02:22:58.372738,user16,login,0,auth_service,,host4,user16_1_366
2025-09-05T05:22:58.372738,user16,read,64472272,fileshare,,host5,user16_1_110
2025-09-06T00:22:58.372738,user16,login,0,auth_service,,host3,user16_2_448
2025-09-05T22:22:58.372738,user16,read,32889772,fileshare,,host3,user16_2_472
2025-09-06T21:22:58.372738,user16,login,0,auth_service,,host1,user16_3_111
2025-09-07T05:22:58.372738,user16,read,37583095,fileshare,,host4,user16_3_931
2025-09-07T09:22:58.372738,user16,login_fail,0,auth_service,,host4,user16_3_208
2025-09-06T13:22:58.372738,user16,read,4258490292,fileshare,net user,host1,user16_3_19
2025-09-07T22:22:58.372738,user16,login,0,auth_service,,host3,user16_4_100
2025-09-08T00:22:58.372738,user16,read,44248179,fileshare,,host4,user16_4_905
2025-09-09T00:22:58.372738,user16,login,0,auth_service,,host5,user16_5_201
2025-09-09T02:22:58.372738,user16,read,31168209,fileshare,,host4,user16_5_187
2025-09-09T23:22:58.372738,user16,login,0,auth_service,,host5,user16_6_525
2025-09-10T03:22:58.372738,user16,read,39246206,fileshare,,host4,user16_6_899
2025-09-09T13:22:58.372738,user16,login_fail,0,auth_service,,host2,user16_6_914
2025-09-10T20:22:58.372738,user16,login,0,auth_service,,host3,user16_7_405
2025-09-11T04:22:58.372738,user16,read,56068895,fileshare,,host5,user16_7_75
2025-09-11T22:22:58.372738,user16,login,0,auth_service,,host5,user16_8_739
2025-09-11T21:22:58.372738,user16,read,57222895,fileshare,,host2,user16_8_830
2025-09-13T04:22:58.372738,user16,login,0,auth_service,,host4,user16_9_117
2025-09-12T21:22:58.372738,user16,read,38418393,fileshare,,host1,user16_9_197
2025-09-14T01:22:58.372738,user16,login,0,auth_service,,host4,user16_10_74
2025-09-13T22:22:58.372738,user16,read,56075606,fileshare,,host3,user16_10_972
2025-09-15T01:22:58.372738,user16,login,0,auth_service,,host1,user16_11_876
2025-09-14T23:22:58.372738,user16,read,22466169,fileshare,,host5,user16_11_914
2025-09-16T00:22:58.372738,user16,login,0,auth_service,,host4,user16_12_48
2025-09-16T00:22:58.372738,user16,read,63877115,fileshare,,host2,user16_12_259
2025-09-15T18:22:58.372738,user16,login_fail,0,auth_service,,host2,user16_12_930
2025-09-17T01:22:58.372738,user16,login,0,auth_service,,host1,user16_13_181
2025-09-17T05:22:58.372738,user16,read,47943289,fileshare,,host4,user16_13_663
2025-09-16T23:22:58.372738,user16,read,1191533673,fileshare,7z,host4,user16_13_902
2025-09-04T03:22:58.372738,user17,login,0,auth_service,,host2,user17_0_847
2025-09-04T05:22:58.372738,user17,read,28614988,fileshare,,host5,user17_0_581
2025-09-04T00:22:58.372738,user17,login_fail,0,auth_service,,host4,user17_0_695
2025-09-04T05:22:58.372738,user17,read,4893119225,fileshare,curl,host3,user17_0_440
2025-09-04T21:22:58.372738,user17,login,0,auth_service,,host1,user17_1_986
2025-09-05T03:22:58.372738,user17,read,11269625,fileshare,,host2,user17_1_671
2025-09-06T02:22:58.372738,user17,login,0,auth_service,,host5,user17_2_425
2025-09-06T05:22:58.372738,user17,read,59747196,fileshare,,host5,user17_2_313
2025-09-07T00:22:58.372738,user17,login,0,auth_service,,host1,user17_3_914
2025-09-06T23:22:58.372738,user17,read,61107586,fileshare,,host1,user17_3_852
2025-09-07T21:22:58.372738,user17,login,0,auth_service,,host5,user17_4_707
2025-09-08T02:22:58.372738,user17,read,33537638,fileshare,,host1,user17_4_592
2025-09-09T04:22:58.372738,user17,login,0,auth_service,,host1,user17_5_528
2025-09-08T22:22:58.372738,user17,read,46716411,fileshare,,host2,user17_5_576
2025-09-10T04:22:58.372738,user17,login,0,auth_service,,host2,user17_6_841
2025-09-10T03:22:58.372738,user17,read,2741351,fileshare,,host4,user17_6_343
2025-09-10T22:22:58.372738,user17,login,0,auth_service,,host3,user17_7_830
2025-09-10T21:22:58.372738,user17,read,29805385,fileshare,,host5,user17_7_531
2025-09-12T03:22:58.372738,user17,login,0,auth_service,,host5,user17_8_78
2025-09-11T21:22:58.372738,user17,read,44163774,fileshare,,host2,user17_8_920
2025-09-11T14:22:58.372738,user17,login_fail,0,auth_service,,host4,user17_8_96
2025-09-13T02:22:58.372738,user17,login,0,auth_service,,host4,user17_9_790
2025-09-13T05:22:58.372738,user17,read,18736183,fileshare,,host3,user17_9_177
2025-09-12T16:22:58.372738,user17,login_fail,0,auth_service,,host3,user17_9_778
2025-09-14T03:22:58.372738,user17,login,0,auth_service,,host4,user17_10_475
2025-09-14T04:22:58.372738,user17,read,33775735,fileshare,,host1,user17_10_558
2025-09-14T23:22:58.372738,user17,login,0,auth_service,,host4,user17_11_385
2025-09-15T03:22:58.372738,user17,read,68686194,fileshare,,host3,user17_11_876
2025-09-15T20:22:58.372738,user17,login,0,auth_service,,host4,user17_12_128
2025-09-16T01:22:58.372738,user17,read,48117947,fileshare,,host4,user17_12_989
2025-09-17T02:22:58.372738,user17,login,0,auth_service,,host1,user17_13_574
2025-09-17T03:22:58.372738,user17,read,43557208,fileshare,,host5,user17_13_532
2025-09-04T05:22:58.372738,user18,login,0,auth_service,,host3,user18_0_246
2025-09-03T23:22:58.372738,user18,read,57797736,fileshare,,host1,user18_0_195
2025-09-05T00:22:58.372738,user18,login,0,auth_service,,host3,user18_1_700
2025-09-05T05:22:58.372738,user18,read,34552604,fileshare,,host4,user18_1_485
2025-09-05T21:22:58.372738,user18,login,0,auth_service,,host4,user18_2_875
2025-09-06T02:22:58.372738,user18,read,27807089,fileshare,,host3,user18_2_587
2025-09-07T03:22:58.372738,user18,login,0,auth_service,,host2,user18_3_189
2025-09-06T21:22:58.372738,user18,read,33203495,fileshare,,host5,user18_3_674
2025-09-08T05:22:58.372738,user18,login,0,auth_service,,host3,user18_4_952
2025-09-07T21:22:58.372738,user18,read,88877537,fileshare,,host5,user18_4_619
2025-09-08T23:22:58.372738,user18,login,0,auth_service,,host5,user18_5_271
2025-09-08T22:22:58.372738,user18,read,17541775,fileshare,,host2,user18_5_482
2025-09-10T04:22:58.372738,user18,login,0,auth_service,,host4,user18_6_123
2025-09-10T05:22:58.372738,user18,read,45514896,fileshare,,host5,user18_6_226
2025-09-10T23:22:58.372738,user18,login,0,auth_service,,host4,user18_7_400
2025-09-11T03:22:58.372738,user18,read,38116465,fileshare,,host1,user18_7_866
2025-09-11T02:22:58.372738,user18,login_fail,0,auth_service,,host2,user18_7_114
2025-09-12T02:22:58.372738,user18,login,0,auth_service,,host3,user18_8_602
2025-09-12T00:22:58.372738,user18,read,18782181,fileshare,,host5,user18_8_839
2025-09-12T23:22:58.372738,user18,login,0,auth_service,,host1,user18_9_280
2025-09-13T04:22:58.372738,user18,read,21439383,fileshare,,host2,user18_9_613
2025-09-13T22:22:58.372738,user18,login,0,auth_service,,host3,user18_10_425
2025-09-14T03:22:58.372738,user18,read,66868286,fileshare,,host1,user18_10_762
2025-09-14T23:22:58.372738,user18,login,0,auth_service,,host5,user18_11_828
2025-09-15T00:22:58.372738,user18,read,59904259,fileshare,,host1,user18_11_285
2025-09-14T12:22:58.372738,user18,login_fail,0,auth_service,,host4,user18_11_88
2025-09-16T04:22:58.372738,user18,login,0,auth_service,,host3,user18_12_333
2025-09-16T05:22:58.372738,user18,read,69006151,fileshare,,host5,user18_12_61
2025-09-15T14:22:58.372738,user18,read,2150092042,fileshare,scp,host2,user18_12_468
2025-09-17T00:22:58.372738,user18,login,0,auth_service,,host4,user18_13_868
2025-09-16T23:22:58.372738,user18,read,84212267,fileshare,,host4,user18_13_928
2025-09-16T14:22:58.372738,user18,app_use,0,winscp,,host1,user18_13_481
2025-09-04T03:22:58.372738,user19,login,0,auth_service,,host1,user19_0_7
2025-09-04T02:22:58.372738,user19,read,0,fileshare,,host4,user19_0_173
2025-09-05T01:22:58.372738,user19,login,0,auth_service,,host5,user19_1_818
2025-09-05T02:22:58.372738,user19,read,63557506,fileshare,,host4,user19_1_504
2025-09-05T23:22:58.372738,user19,login,0,auth_service,,host4,user19_2_940
2025-09-06T05:22:58.372738,user19,read,45847378,fileshare,,host1,user19_2_583
2025-09-06T20:22:58.372738,user19,login,0,auth_service,,host5,user19_3_779
2025-09-07T02:22:58.372738,user19,read,15000442,fileshare,,host2,user19_3_282
2025-09-07T20:22:58.372738,user19,login,0,auth_service,,host3,user19_4_423
2025-09-08T00:22:58.372738,user19,read,0,fileshare,,host1,user19_4_652
2025-09-07T19:22:58.372738,user19,app_use,0,7zip,,host3,user19_4_403
2025-09-08T20:22:58.372738,user19,login,0,auth_service,,host2,user19_5_806
2025-09-09T01:22:58.372738,user19,read,21001196,fileshare,,host5,user19_5_944
2025-09-08T20:22:58.372738,user19,app_use,0,7zip,,host1,user19_5_343
2025-09-10T00:22:58.372738,user19,login,0,auth_service,,host1,user19_6_552
2025-09-10T03:22:58.372738,user19,read,52642734,fileshare,,host1,user19_6_550
2025-09-10T20:22:58.372738,user19,login,0,auth_service,,host4,user19_7_18
2025-09-11T04:22:58.372738,user19,read,76612340,fileshare,,host5,user19_7_108
2025-09-12T02:22:58.372738,user19,login,0,auth_service,,host4,user19_8_249
2025-09-12T03:22:58.372738,user19,read,63757266,fileshare,,host5,user19_8_430
2025-09-12T02:22:58.372738,user19,login_fail,0,auth_service,,host4,user19_8_849
2025-09-12T20:22:58.372738,user19,login,0,auth_service,,host4,user19_9_593
2025-09-13T01:22:58.372738,user19,read,58393310,fileshare,,host3,user19_9_750
2025-09-14T05:22:58.372738,user19,login,0,auth_service,,host3,user19_10_654
2025-09-14T05:22:58.372738,user19,read,39474109,fileshare,,host2,user19_10_449
2025-09-14T22:22:58.372738,user19,login,0,auth_service,,host1,user19_11_376
2025-09-15T03:22:58.372738,user19,read,80116365,fileshare,,host4,user19_11_770
2025-09-16T01:22:58.372738,user19,login,0,auth_service,,host3,user19_12_911
2025-09-15T21:22:58.372738,user19,read,56338852,fileshare,,host5,user19_12_974
2025-09-16T08:22:58.372738,user19,login_fail,0,auth_service,,host1,user19_12_126
2025-09-17T04:22:58.372738,user19,login,0,auth_service,,host4,user19_13_276
2025-09-17T02:22:58.372738,user19,read,88018712,fileshare,,host3,user19_13_657
2025-09-04T01:22:58.372738,user20,login,0,auth_service,,host2,user20_0_29
2025-09-03T23:22:58.372738,user20,read,77849306,fileshare,,host3,user20_0_155
2025-09-05T05:22:58.372738,user20,login,0,auth_service,,host3,user20_1_824
2025-09-05T02:22:58.372738,user20,read,44999069,fileshare,,host4,user20_1_379
2025-09-06T00:22:58.372738,user20,login,0,auth_service,,host4,user20_2_420
2025-09-06T00:22:58.372738,user20,read,43839314,fileshare,,host3,user20_2_668
2025-09-06T02:22:58.372738,user20,app_use,0,winscp,,host3,user20_2_125
2025-09-06T20:22:58.372738,user20,login,0,auth_service,,host1,user20_3_805
2025-09-07T01:22:58.372738,user20,read,65593210,fileshare,,host2,user20_3_687
2025-09-07T23:22:58.372738,user20,login,0,auth_service,,host1,user20_4_876
2025-09-08T00:22:58.372738,user20,read,50559029,fileshare,,host2,user20_4_154
2025-09-08T22:22:58.372738,user20,login,0,auth_service,,host2,user20_5_261
2025-09-09T01:22:58.372738,user20,read,58363741,fileshare,,host2,user20_5_484
2025-09-09T22:22:58.372738,user20,login,0,auth_service,,host4,user20_6_785
2025-09-10T02:22:58.372738,user20,read,19206669,fileshare,,host4,user20_6_68
2025-09-11T01:22:58.372738,user20,login,0,auth_service,,host5,user20_7_378
2025-09-11T03:22:58.372738,user20,read,20274459,fileshare,,host3,user20_7_898
2025-09-11T20:22:58.372738,user20,login,0,auth_service,,host5,user20_8_941
2025-09-12T03:22:58.372738,user20,read,27706292,fileshare,,host4,user20_8_498
2025-09-12T21:22:58.372738,user20,login,0,auth_service,,host3,user20_9_995
2025-09-12T23:22:58.372738,user20,read,64925194,fileshare,,host5,user20_9_272
2025-09-14T03:22:58.372738,user20,login,0,auth_service,,host2,user20_10_786
2025-09-14T01:22:58.372738,user20,read,41041710,fileshare,,host1,user20_10_612
2025-09-15T00:22:58.372738,user20,login,0,auth_service,,host2,user20_11_266
2025-09-15T02:22:58.372738,user20,read,24483358,fileshare,,host5,user20_11_558
2025-09-16T00:22:58.372738,user20,login,0,auth_service,,host1,user20_12_183
2025-09-16T02:22:58.372738,user20,read,62431437,fileshare,,host1,user20_12_882
2025-09-17T01:22:58.372738,user20,login,0,auth_service,,host2,user20_13_227
2025-09-17T02:22:58.372738,user20,read,42607793,fileshare,,host3,user20_13_416
