user,date,login_count,failed_login,files_read,bytes_read,distinct_apps,avg_login_hour,fail_ratio,bytes_per_read,login_count_mean,failed_login_mean,files_read_mean,bytes_read_mean,distinct_apps_mean,avg_login_hour_mean,fail_ratio_mean,bytes_per_read_mean,bytes_read_z,if_score,ae_score,rule_outside_hours,rule_mass_download,rule_score,risk_score
user15,2025-09-16,0,0,1,64923748,1,5.0,0.0,32461874.0,1.1666666666666667,0.16666666666666666,1.3333333333333333,293795580.9166667,1.8333333333333333,9.23611111111111,0.05555555555555555,121712148.08333333,-0.7790172725660142,0.16796871892325535,0.03294028666052515,True,False,0.5,0.1938664454597852
user15,2025-09-17,1,0,2,1506410849,2,3.3333333333333335,0.0,502136949.6666667,1.1666666666666667,0.16666666666666666,1.3333333333333333,293795580.9166667,1.8333333333333333,9.23611111111111,0.05555555555555555,121712148.08333333,4.127411515763652,0.5315320399641612,0.11186125324331236,True,True,1.0,0.49932439595507433
user16,2025-09-03,1,0,0,0,1,21.0,0.0,0.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9999999975416256,0.35854136701561445,0.05594503977199102,False,False,0.0,0.19605419543940453
user16,2025-09-04,0,0,1,59888868,1,1.0,0.0,29944434.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.8527707365286298,0.17382534565855007,0.05857695153102313,True,False,0.5,0.20448575828858198
user16,2025-09-05,1,0,2,97362044,2,9.666666666666666,0.0,32454014.666666668,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.7606476392897585,0.05801302330301197,0.01476217152277311,False,False,0.0,0.03343516310833792
user16,2025-09-06,2,0,1,4258490292,2,11.333333333333334,0.0,2129245146.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,9.4689635955284,0.8908210045019566,0.7650119740031027,False,True,0.5,0.7749140944519091
user16,2025-09-07,1,1,1,37583095,2,12.0,0.5,18791547.5,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9076066782451043,0.3470566907858236,0.10253270026647227,False,False,0.0,0.20428815547285345
user16,2025-09-08,0,0,1,44248179,1,0.0,0.0,22124089.5,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.8912214062458148,0.1790820711015202,0.06711910706027753,True,False,0.5,0.20967676766884336
user16,2025-09-09,2,1,1,31168209,2,9.5,0.3333333333333333,15584104.5,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9233768698817639,0.33203986531708013,0.06865690653693438,False,False,0.0,0.18661700461962039
user16,2025-09-10,1,0,1,39246206,2,11.5,0.0,19623103.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9035181287084427,0.003648457550599177,0.0034408447999774655,False,False,0.0,0.0028564822152928283
user16,2025-09-11,1,0,2,113291790,2,15.666666666666666,0.0,37763930.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.7214863592384354,0.11661767388691878,0.030201870458557694,False,False,0.0,0.0673693980810267
user16,2025-09-12,0,0,1,38418393,1,21.0,0.0,19209196.5,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9055532030105142,0.24480787682725982,0.06086887492578509,False,False,0.0,0.14066460089136543
user16,2025-09-13,1,0,1,56075606,2,13.0,0.0,28037803.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.862145162278486,0.008335773403411935,0.008675922183287598,False,False,0.0,0.006770663356692247
user16,2025-09-14,1,0,1,22466169,2,12.0,0.0,11233084.5,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9447697424020047,0.026019956678150623,0.00549036034448527,False,False,0.0,0.014657086442420893
user16,2025-09-15,1,1,0,0,1,9.5,0.5,0.0,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.9999999975416256,0.5543653398032784,0.07837586177717662,False,False,0.0,0.3006954284347922
user16,2025-09-16,1,0,2,1255410788,2,7.666666666666667,0.0,418470262.6666667,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,2.086269767733996,0.4400813659008945,0.05678754023391818,False,True,0.5,0.3370769450206227
user16,2025-09-17,1,0,1,47943289,2,3.0,0.0,23971644.5,0.9333333333333333,0.2,1.0666666666666667,406772861.8666667,1.6666666666666667,10.522222222222222,0.08888888888888888,187096824.02222222,-0.8821374423501919,0.01280359762920474,0.007311371735054703,True,False,0.5,0.10859521033511879
user17,2025-09-04,2,1,2,4921734213,2,6.8,0.3333333333333333,1640578071.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,11.70430222343232,1.0,1.0,False,True,0.5,0.9
user17,2025-09-05,0,0,1,11269625,1,3.0,0.0,5634812.5,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9709101043608181,0.21711600989351562,0.04430800285108803,True,False,0.5,0.22185040580208423
user17,2025-09-06,1,0,2,120854782,2,10.0,0.0,40284927.333333336,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.6880417304916802,0.0696214240729803,0.014556509776237495,False,False,0.0,0.0391776649693614
user17,2025-09-07,2,0,0,0,1,10.5,0.0,0.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9999999974187346,0.23902186258773758,0.06521398897216739,False,False,0.0,0.13907512798551902
user17,2025-09-08,0,0,2,80254049,1,12.0,0.0,26751349.666666668,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.7928429977071394,0.25015068258877626,0.05572209135892365,False,False,0.0,0.14179196870206523
user17,2025-09-09,1,0,0,0,1,4.0,0.0,0.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9999999974187346,0.14353825125292288,0.04147802320899215,True,False,0.5,0.1842125325891591
user17,2025-09-10,2,0,2,32546736,2,12.5,0.0,10848912.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9159882339728135,0.20107275972380909,0.04497622536600022,False,False,0.0,0.1140292474717046
user17,2025-09-11,0,1,1,44163774,2,17.5,1.0,22081887.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.8860015757592747,0.5957081131535892,0.3484490234379575,False,False,0.0,0.4023887636081818
user17,2025-09-12,1,1,0,0,1,9.5,0.5,0.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9999999974187346,0.5543653398032784,0.07837586177565407,False,False,0.0,0.30069542843433544
user17,2025-09-13,1,0,1,18736183,2,3.5,0.0,9368091.5,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9516369365552585,0.04523410882057897,0.0064341784013613,True,False,0.5,0.12454730793069788
user17,2025-09-14,2,0,1,33775735,2,10.0,0.0,16887867.5,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.9128158613802662,0.07422972754362094,0.02343284435916633,False,False,0.0,0.044144717079560365
user17,2025-09-15,1,0,1,68686194,2,11.5,0.0,34343097.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.8227027015446214,0.013636386535402549,0.0027232474227798765,False,False,0.0,0.007635167494535237
user17,2025-09-16,0,0,1,48117947,1,1.0,0.0,24058973.5,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.8757948058177283,0.15964701354833982,0.0586042516634478,True,False,0.5,0.19740478227320424
user17,2025-09-17,1,0,1,43557208,2,2.5,0.0,21778604.0,1.0,0.21428571428571427,1.0714285714285714,387406889.0,1.5714285714285714,8.164285714285715,0.13095238095238096,132329756.64285715,-0.8875672835865155,0.008153556669953361,0.00914111511040117,True,False,0.5,0.10681911286809703
user18,2025-09-03,0,0,1,57797736,1,23.0,0.0,28898868.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.7124200643435188,0.3063202624092002,0.0787015309624983,True,False,0.5,0.2767705904933496
user18,2025-09-04,1,0,0,0,1,5.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.9999999950243738,0.16598951097089426,0.03736682682457784,True,False,0.5,0.1942048035328205
user18,2025-09-05,2,0,1,34552604,2,8.666666666666666,0.0,17276302.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.8280791526030887,0.07715025267950637,0.022082649532582793,False,False,0.0,0.04519992119952802
user18,2025-09-06,0,0,2,61010584,1,11.5,0.0,20336861.333333332,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.6964341335948105,0.25374389820822035,0.05500759415383686,False,False,0.0,0.14337422735026123
user18,2025-09-07,1,0,1,88877537,2,12.0,0.0,44438768.5,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.557778591584884,0.04262657000455133,0.004033926802599006,False,False,0.0,0.022523463043055365
user18,2025-09-08,2,0,1,17541775,2,16.666666666666668,0.0,8770887.5,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.9127186793943091,0.23731771138594737,0.045049939195611545,False,False,0.0,0.13217383745165714
user18,2025-09-10,2,0,1,45514896,2,10.666666666666666,0.0,22757448.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.7735348850998894,0.07689227128064999,0.023477359484059643,False,False,0.0,0.045489343485542885
user18,2025-09-11,0,1,1,38116465,2,2.5,1.0,19058232.5,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.8103467123681252,0.5565316606561203,0.28107168423382073,True,False,0.5,0.4625873355982063
user18,2025-09-12,2,0,1,18782181,2,8.333333333333334,0.0,9391090.5,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.9065468827776368,0.11630057313968527,0.021944901481183506,False,False,0.0,0.06473375701419769
user18,2025-09-13,1,0,1,21439383,2,13.0,0.0,10719691.5,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.8933256388353995,0.03287805652248911,0.009618536136402275,False,False,0.0,0.019324589102165238
user18,2025-09-14,1,1,1,66868286,2,12.666666666666666,0.5,33434143.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.6672883979364258,0.37003294795569175,0.10712267793485274,False,False,0.0,0.2171532773583017
user18,2025-09-15,0,0,2,2209996301,1,7.0,0.0,736665433.6666666,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,9.996115545669571,0.7947451743166489,0.3641055349736978,False,True,0.5,0.6066042476504337
user18,2025-09-16,1,0,2,153218418,3,11.5,0.0,51072806.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.237642417082735,0.4477344280935407,0.08924802113973808,False,False,0.0,0.25064162038869175
user18,2025-09-17,1,0,0,0,1,0.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,200979726.14285713,1.7142857142857142,10.178571428571429,0.10714285714285714,71630038.03571428,-0.9999999950243738,0.23096163804205383,0.0601548884886916,True,False,0.5,0.23352728556763439
user19,2025-09-04,1,0,1,0,2,2.5,0.0,0.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.999999978812284,0.10993203681570379,0.010225551536764058,True,False,0.5,0.15803368386888111
user19,2025-09-05,2,0,1,63557506,2,8.666666666666666,0.0,31778753.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,0.34663841084962155,0.11232038901134866,0.0217107657937124,False,False,0.0,0.06267342424378805
user19,2025-09-06,1,0,1,45847378,2,12.5,0.0,22923689.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.02859875233652081,0.019884114453817943,0.008376688713671879,False,False,0.0,0.012455063841010534
user19,2025-09-07,1,0,1,15000442,3,13.666666666666666,0.0,7500221.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.6821748731654889,0.3646155708621749,0.12685822128865734,False,False,0.0,0.22036525181768465
user19,2025-09-08,1,0,1,0,3,13.333333333333334,0.0,0.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.999999978812284,0.40700278475105417,0.12251951995615874,False,False,0.0,0.24025724836237472
user19,2025-09-09,0,0,1,21001196,1,1.0,0.0,10500598.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.5550326013570696,0.19172375698583552,0.05528246992218104,True,False,0.5,0.21244661946957208
user19,2025-09-10,2,0,1,52642734,2,7.666666666666667,0.0,26321367.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,0.11537932101675658,0.11876619282601296,0.02190309176333061,False,False,0.0,0.06595402394200567
user19,2025-09-11,0,0,1,76612340,1,4.0,0.0,38306170.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,0.6232405266573673,0.25649898577425256,0.03756961551241047,True,False,0.5,0.23952037754084943
user19,2025-09-12,2,1,1,63757266,2,6.75,0.3333333333333333,31878633.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,0.3508708690067881,0.4004940253174806,0.06096784589484886,False,False,0.0,0.21853736642719496
user19,2025-09-13,0,0,1,58393310,1,1.0,0.0,29196655.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,0.2372208924004481,0.22155704496743975,0.052139856432860704,True,False,0.5,0.2264204794135781
user19,2025-09-14,2,0,1,39474109,2,10.666666666666666,0.0,19737054.5,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.1636337661874756,0.09025030006504402,0.022756027887104784,False,False,0.0,0.05195195839865344
user19,2025-09-15,0,0,2,136455217,1,12.0,0.0,45485072.333333336,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,1.8911744118544276,0.4423086744591071,0.06420038120994823,False,False,0.0,0.24041445159253802
user19,2025-09-16,1,1,0,0,1,4.5,0.5,0.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,-0.999999978812284,0.5919577297542902,0.07431420438078655,True,False,0.5,0.418273126191381
user19,2025-09-17,1,0,1,88018712,2,3.0,0.0,44009356.0,1.0,0.14285714285714285,1.0,47197157.85714286,1.7857142857142858,7.232142857142857,0.05952380952380952,21974112.05952381,0.864915497697997,0.11478222869277689,0.00996484700134096,True,False,0.5,0.16038056844679074
user2,2025-09-04,1,0,2,77551369,2,8.666666666666666,0.0,25850456.333333332,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.7858990938113537,0.06496183374239343,0.01587986060421235,False,False,0.0,0.03724487505246042
user2,2025-09-05,2,0,0,0,1,11.5,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.9999999972392376,0.22917145373225836,0.06573979392291061,False,False,0.0,0.13430766504300237
user2,2025-09-06,0,0,1,48712438,1,3.0,0.0,24356219.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.8655165301069581,0.14601636893369285,0.04366205888337881,True,False,0.5,0.1861068021318601
user2,2025-09-07,1,0,3,4563867861,2,11.5,0.0,1140966965.25,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,11.599754781629775,0.7867819582858842,0.7847309819238175,False,True,0.5,0.7288102737200873
user2,2025-09-08,2,0,0,0,1,12.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.9999999972392376,0.22598162170311853,0.0662382455815172,False,False,0.0,0.13286228452601442
user2,2025-09-09,0,0,1,38674045,1,4.0,0.0,19337022.5,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.89323014803502,0.1357040029583363,0.0374579930860115,True,False,0.5,0.1790893994049716
user2,2025-09-10,1,0,1,37487674,2,3.5,0.0,18743837.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.8965054364815803,0.016782917620037408,0.005933004739642123,True,False,0.5,0.11017136023191135
user2,2025-09-11,1,0,2,102611736,2,8.666666666666666,0.0,34203912.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.7167133749243753,0.053215192198667854,0.015275247008356762,False,False,0.0,0.031190170201840957
user2,2025-09-12,2,0,0,0,1,12.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.9999999972392376,0.22598162170311853,0.0662382455815172,False,False,0.0,0.13286228452601442
user2,2025-09-13,0,1,2,130416119,2,9.666666666666666,1.0,43472039.666666664,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.6399520798458204,0.6442305860256357,0.3734407252308227,False,False,0.0,0.43414751058206463
user2,2025-09-14,2,0,1,12269439,2,14.333333333333334,0.0,6134719.5,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.966126991406764,0.20806518647186265,0.033970787984743796,False,False,0.0,0.11422382963135447
user2,2025-09-15,1,0,0,0,1,20.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.9999999972392376,0.34636546441421057,0.04859859193835994,False,False,0.0,0.18776230978861327
user2,2025-09-16,0,1,2,59472288,2,9.666666666666666,1.0,19824096.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.8358111408217151,0.57339751432655,0.37203308649050254,False,False,0.0,0.3983086831104257
user2,2025-09-17,1,0,0,0,1,0.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,362218783.5,1.5,9.178571428571429,0.14285714285714285,95206376.23214285,-0.9999999972392376,0.23096163804205383,0.06015488849810106,True,False,0.5,0.23352728557045724
user20,2025-09-03,0,0,1,77849306,1,23.0,0.0,38924653.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,0.6926900833220482,0.4106937159952682,0.08234267513280294,True,False,0.5,0.330049660537475
user20,2025-09-04,1,0,0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.9999999782568382,0.19271276269696105,0.054718145558848345,True,False,0.5,0.21277182501613504
user20,2025-09-05,1,0,1,44999069,2,3.5,0.0,22499534.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.021577937132893472,0.02830191713405813,0.00609108054848183,True,False,0.5,0.11597828273157362
user20,2025-09-06,2,0,1,43839314,3,5.5,0.0,21919657.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.046794677823766444,0.44659049718975513,0.08422707069215796,True,False,0.5,0.34856336980252495
user20,2025-09-07,1,0,1,65593210,2,12.0,0.0,32796605.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,0.42620380413856074,0.04066977140631269,0.007769183777260026,False,False,0.0,0.022665640836334353
user20,2025-09-08,1,0,1,50559029,2,11.0,0.0,25279514.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,0.09931317312024282,0.017417032473557168,0.003214534914704675,False,False,0.0,0.009672876711189986
user20,2025-09-09,1,0,1,58363741,2,11.5,0.0,29181870.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,0.2690122894602841,0.024460296189810302,0.005323110429571898,False,False,0.0,0.01382708122377672
user20,2025-09-10,0,0,1,19206669,1,2.0,0.0,9603334.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.5823862652670874,0.1863145914879127,0.04799853016414364,True,False,0.5,0.20755685479319946
user20,2025-09-11,2,0,1,20274459,2,8.0,0.0,10137229.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.559169134457298,0.12163316122243463,0.022463682888598752,False,False,0.0,0.06755568547779695
user20,2025-09-12,1,0,2,92631486,2,15.666666666666666,0.0,30877162.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,1.0141014158067614,0.13189237064366655,0.03341246849445268,False,False,0.0,0.07596992587016907
user20,2025-09-14,1,0,1,41041710,2,2.0,0.0,20520855.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.10762343443507572,0.03144933245883985,0.010422414193424821,True,False,0.5,0.11885139048744738
user20,2025-09-15,1,0,1,24483358,2,1.0,0.0,12241679.0,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.4676543622191317,0.06926665891877153,0.014485805971765249,True,False,0.5,0.13897907125091535
user20,2025-09-16,1,0,1,62431437,2,1.0,0.0,31215718.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,0.35745686201336746,0.0874997063919858,0.015435432025695816,True,False,0.5,0.14838048280370164
user20,2025-09-17,1,0,1,42607793,2,1.5,0.0,21303896.5,1.0,0.0,1.0,45991470.071428575,1.8571428571428572,7.047619047619048,0.0,21892979.25,-0.07357183826917481,0.03672525418042747,0.012317668558234874,True,False,0.5,0.1220579276576842
user3,2025-09-03,0,0,1,27045600,1,22.0,0.0,13522800.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.871632349543913,0.26159492100730125,0.06954630078549494,False,False,0.0,0.1516613507392991
user3,2025-09-04,1,0,0,0,1,3.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.9999999952536588,0.15003028528158457,0.045828300434737415,True,False,0.5,0.18876363277121352
user3,2025-09-05,1,0,2,139209866,2,9.333333333333334,0.0,46403288.666666664,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.3392624720340152,0.09738094091908304,0.013433936010722328,False,False,0.0,0.05272065126275822
user3,2025-09-06,1,1,0,0,1,6.0,0.5,0.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.9999999952536588,0.5620526564713247,0.07372139487194189,False,False,0.0,0.30314274669724495
user3,2025-09-07,1,1,2,123622748,2,7.0,0.5,41207582.666666664,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.4132442524737171,0.48605856599142205,0.13010849071137545,False,False,0.0,0.2820618302091237
user3,2025-09-08,2,0,0,0,1,10.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.9999999952536588,0.2978559749583729,0.06518663670198874,False,False,0.0,0.16848397848978308
user3,2025-09-09,0,0,1,36967993,1,3.0,0.0,18483996.5,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.8245372867900136,0.13820518223572503,0.043160161938724496,True,False,0.5,0.18205063969947988
user3,2025-09-10,1,0,2,114324702,2,8.333333333333334,0.0,38108234.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.4573759513349337,0.0626620784307283,0.014154142023727204,False,False,0.0,0.03557728182248231
user3,2025-09-11,2,0,0,0,2,7.0,0.0,0.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.9999999952536588,0.45818659427616976,0.05497584853182176,False,False,0.0,0.2455860516976314
user3,2025-09-12,1,0,2,80270882,3,13.5,0.0,26756960.666666668,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.6190070004084782,0.38727150718546993,0.0991861732014342,False,False,0.0,0.22339160555316523
user3,2025-09-14,1,0,2,125406012,2,8.0,0.0,41802004.0,1.0,0.14285714285714285,1.0714285714285714,210688602.42857143,1.5714285714285714,8.238095238095237,0.07142857142857142,71219285.14285715,-0.40478027307008235,0.08456973811108698,0.014369584150513592,False,False,0.0,0.046595744300697566
